"activities","subject","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"SITTING",15,-0.427977286769231,-0.452836968045455,0.0364676465098039,-0.0200518782352941,-0.214028013458333,0.124733367740741,-0.397273478875,-0.512779406319355,-0.429541728310345,-0.1810866156,-0.32366788396,-0.250929887045455,0.0360927081,-0.0435976089941176,0.133804869,-0.183436736434783,-0.164146324736842,-0.333291102857143,-0.349086641958333,0.0696531518625,0.00451414111111111,0.0734059231428571,-0.0665247702571429,-0.165611812256,-0.296763142043478,-0.160777280652174,-0.288142749582609,-0.186916642444444,0.0726733438095238,-0.356125805283333,-0.251702755952381,-0.231300019725,-0.642889468481481,-0.681609443807692,-0.583582588269231,-0.532716314137931,-0.596238422538621,-0.61717636962963,-0.68063726992,-0.7282334508,-0.543226145846154,-0.448906211962963,-0.406405516,-0.473002821428571,-0.42771150665,-0.424193035875,-0.159741564891667,-0.192241638994118,-0.16738371602,-0.0542730438611111,-0.194967992407407,-0.041066337962963,-0.45753331771875,-0.618695192580645,-0.536990504,-0.117571867710526,0.0886550833117647,0.180839743473684,0.138751603,0.0415178667894737,0.00422272444444444,-0.162645047105882,-0.0240952542105263,-0.442819656363636,-0.377864432916667,0.0189712135882353,-0.0234250641111111,0.059143772,-0.0349923311973684,-0.0443547565789474,-0.0408914212631579,-0.019837091125,-0.547214377119231,-0.609989228518519,-0.6708446948,-0.540487111851852,-0.547968600777778,-0.429242758965517,-0.2823234345625
"SITTING",16,-0.35904633,-0.209982879416667,0.1891033585,-0.0278700513444444,-0.0696020860658536,-0.0916332624852941,-0.816242956214286,-0.641902169772727,-0.688368598604651,-0.614990064668667,-0.596972241384615,-0.22310863,0.0480839581167568,0.025917729583871,0.0899262420875,-0.00359225120689655,0.233817408931034,-0.734300577090909,-0.780011928085106,0.0372912169393939,0.0697977821258065,-0.0702379268675676,-0.229404350225,-0.678813297772727,-0.596439691457143,-0.388033075764286,-0.472809909837209,-0.549242843769444,-0.497888957111111,-0.542206848225,-0.362556507725,-0.388679381090909,-0.8529700870625,-0.871241427608696,-0.875058045723404,-0.825928385319149,-0.6867631405625,-0.635234908032558,-0.830871417265306,-0.819838565673469,-0.881158031086957,-0.9198828326,-0.925669367755102,-0.50538027785814,-0.369103029314286,-0.652804028808571,-0.0712114953236364,-0.123740751666667,-0.708454605086441,0.0665195329444444,0.0305304860789474,0.0553838942365854,-0.616119073353191,-0.7281086475,-0.622937729047619,0.367078016439286,0.4479694199375,0.2437043975,0.0884153064313514,-0.0267408213868421,-0.0655481052783784,-0.0224361455789474,0.0845020595888889,-0.717409871627907,-0.741923131918367,-0.0229510861818182,-0.117506827206111,-0.249536842718605,-0.43631546006875,-0.626617173386364,-0.696316419195652,-0.714286460893617,-0.85304392122449,-0.9023505366875,-0.861274333122449,-0.936494836511628,-0.838683399734694,-0.8564149719,-0.3162395124125
"SITTING",17,-0.3687332545,-0.259621810411765,0.08729455904,0.162749662166667,0.0662507103367568,-0.0503538989818182,-0.75693541745,-0.773273768809524,-0.8408557,-0.627478993744186,-0.626861397297297,-0.314156306,-0.00671489525,0.0157646437206897,0.0347184592762069,0.0597140864611111,-0.0671785558285714,-0.752222850756757,-0.770364619736842,0.0281059054074074,-0.005493805884375,-0.141294276448276,-0.135609163277778,-0.594569763034286,-0.334505314972222,-0.218617218,-0.471730058657895,-0.56995869931325,-0.650207178769231,-0.470005648694444,-0.380918779359375,-0.210990957222222,-0.921420522666667,-0.916784759777778,-0.866451171777778,-0.695631226585366,-0.590130369534884,-0.604797991131579,-0.932007782222222,-0.924384404444444,-0.905533105333333,-0.849390213386364,-0.8320338762,-0.4974649699,-0.483613282692308,-0.762736991902439,-0.119662779994545,-0.17792599037931,-0.537446323371667,0.241214721776,0.0465626785405405,-0.0598742090357143,-0.877349656744186,-0.659683423809524,-0.678101141789474,-0.33961825675,-0.0339752,0.1480609312,-0.00180806251428572,-0.04065724148,0.04595402055,-0.103958314574074,-0.0680907296166667,-0.561435595175,-0.551898156904762,0.24510613347619,-0.258981013234211,-0.356518736169697,-0.31582287370625,-0.613729889325,-0.637756110463415,-0.688036818769231,-0.884175698,-0.901821518222222,-0.893972418511111,-0.934385899777778,-0.927385114444444,-0.834468196888889,-0.475049860375
"SITTING",18,-0.1867508273,-0.07609241875,0.306130306705882,0.0201869353285714,0.0669606530695652,0.124380381596552,-0.835821436428571,-0.904702759285714,-0.840305779871429,-0.6481055805,-0.675258238837037,-0.0507480497757576,-0.113768233679412,-0.0795942764393939,-0.144107031296875,-0.0259169825666667,-0.227298026678571,-0.58625096368421,-0.679839820571429,0.0578595008518519,-0.327793605039286,-0.266291906025641,-0.53051079525,-0.441906118856757,-0.448226335545455,-0.372725329461538,-0.651756273763158,-0.620762052073171,-0.805979968611111,-0.512709198553243,-0.468782071807692,-0.466259554823529,-0.921802511395349,-0.926403033488372,-0.933687815116279,-0.55581824735,-0.55357150645,-0.52972743204878,-0.920879681860465,-0.904203200465116,-0.911469415348837,-0.693487211627907,-0.624736018186047,-0.546877390254054,-0.533111036184211,-0.7920909155,-0.0322955516234043,-0.085998191304,-0.576808924076923,-0.00876688852,0.028116401516129,-0.0136251112533333,-0.85072232825,-0.668733835186842,-0.528820834571429,-0.28422142988,0.114292613333333,0.0487678856,-0.0705028623065517,-0.132899089108108,-0.265326155485714,0.050767106075,0.0436434753571429,-0.546034146111111,-0.70526963174359,0.0354750768148148,-0.464343492657143,-0.576718085515151,-0.510602517282051,-0.680182118170732,-0.747183771611111,-0.654804636151351,-0.929385616976744,-0.936439280697674,-0.932593173488372,-0.879952607209302,-0.870780101930233,-0.6145212595,-0.5468078265
"SITTING",19,-0.357181136714286,-0.25493159294,0.156583084852941,0.130006571909091,0.066200207,0.0889519130705882,-0.7091569346,-0.7892258868,-0.754351998039216,-0.758088371695652,-0.635373288372093,-0.389047599142857,0.0106284201975676,-0.0094516386969697,-0.0472306798102128,-0.0417837309166667,-0.17007242322381,-0.608351050615,-0.712183441205306,0.0284820798235294,-0.240373140594595,-0.3816643416225,-0.435270812635714,-0.369989986372326,-0.392092699125,-0.364018078212766,-0.498346013555556,-0.545100359727273,-0.56244719474,-0.333471483565217,-0.402408823588235,-0.22291651787381,-0.899430740188679,-0.914755045283019,-0.929448172692308,-0.6173188649,-0.550554175673469,-0.500491624421277,-0.918330464716981,-0.927879361886792,-0.868731052115385,-0.708834723748077,-0.634423972408163,-0.474880044169565,-0.458998405288889,-0.788372865483673,-0.0805842102728814,-0.0645884724921875,-0.570304516098361,0.0198085658145946,0.00898797128571428,-0.00291682133846154,-0.70807171776087,-0.625781522291667,-0.607952415238095,0.0170016376470588,0.109203989393939,0.30640386137931,-0.164854079692308,-0.185440999492222,-0.319280468163158,-0.0535755721388889,-0.195681011285106,-0.248688498975,-0.569075404461905,0.0322395649677419,-0.473398909666667,-0.517144662466667,-0.566455445837209,-0.647450681335918,-0.621649819346939,-0.65563698973,-0.897022655849057,-0.90109905,-0.90765947245283,-0.928986236792453,-0.808607660962264,-0.614938575651961,-0.560001353909091
"SITTING",20,-0.0356424285263158,-0.0138154394375,0.180588630981818,0.0226066521538461,0.0511752739206897,0.0564929631923077,-0.893428854594595,-0.8064658,-0.828066588918919,-0.415019446445161,-0.191742377333333,-0.022181703944,-0.12719519363125,-0.137627741086957,-0.0838835178854839,0.102904777014815,-0.0921031816612903,-0.507710717506061,-0.660244477741936,0.12375400905,0.00804168503043479,-0.0781647327333333,-0.232445843071429,-0.301915544903226,-0.23634348115625,-0.18132780653125,-0.436177090806452,-0.364464189225806,-0.346233106575758,-0.417097880115385,-0.206597548325714,-0.243431122232,-0.908142808717949,-0.852543951794872,-0.870012274871795,-0.52364015025,-0.440222322911765,-0.503593893470588,-0.859516484102564,-0.888154902820513,-0.84112814974359,-0.677043135615385,-0.676054582432432,-0.37324050003125,-0.3402710164,-0.420338309878788,-0.122609453527083,-0.102998506638889,-0.358473751826863,0.0231796831538462,-0.03918206103125,-0.107297515486957,-0.663036980606061,-0.513852014566667,-0.3768091617,0.202316695896154,-0.06903385376,0.0388217446153846,-0.14985523967037,-0.1310564778,-0.181333035892857,-0.0590850929241379,-0.0901843590333333,-0.334776864878788,-0.422777067594595,0.212194777833333,-0.263808615433333,-0.370319062060606,-0.419392193870968,-0.546093413442424,-0.434100942878788,-0.360062946385714,-0.864937965897436,-0.888386473333333,-0.86442850948718,-0.857000995128205,-0.794434972076923,-0.640612012051282,-0.241399877090909
"SITTING",21,-0.491184009782609,-0.3050797903,0.107807254839506,-0.0530856377116279,-0.0421399323071429,-0.0461293214772727,-0.626732987521739,-0.514714079608696,-0.569367074791667,-0.612688907728302,-0.577510137555556,-0.293350854938775,-0.0550958324523809,-0.0248142451242424,0.0244158089538462,0.111574941496429,-0.0175583992666667,-0.568702338174468,-0.705114686304348,-0.023956962840625,-0.111934249594595,-0.122897344158537,-0.260915688025,-0.29387729773913,-0.325242822091628,-0.27078455672093,-0.578791242207529,-0.666591408280435,-0.5707503268,-0.311857930017778,-0.392670055020408,-0.390075010918367,-0.836246902941176,-0.775305678518519,-0.794769360864815,-0.6052638435,-0.558600961582692,-0.500910304647059,-0.826524305472727,-0.8589049585,-0.895569473392857,-0.804672944472727,-0.771517137090909,-0.616040692501923,-0.6381382326,-0.763094338509804,-0.163622380625658,-0.2108491914875,-0.538106577441177,-0.0175538566511628,-0.0425714031479167,-0.0947624293780488,-0.603156823653846,-0.6584045892,-0.573380596782609,-0.346694493,-0.0636290128666667,-0.176814452487179,-0.0352520151428571,-0.048514108677907,-0.0872165059111111,0.0408832744772727,-0.0779393459166667,-0.48030176265,-0.507512619259259,0.000414042476190478,-0.300511243919512,-0.361463289422727,-0.440810198840909,-0.642749045304348,-0.586982024734694,-0.689817957854167,-0.845139105740741,-0.837673453666667,-0.865142351803571,-0.830232437924528,-0.902227380535714,-0.733463706964286,-0.600497596590566
"SITTING",22,-0.486988187333333,-0.445686851,0.0413672799830508,0.0924141310434783,0.0605950103575758,-0.00696883143684211,-0.560993231428571,-0.645287176166667,-0.699739799525,-0.657289994685714,-0.57565838665625,-0.348470880258064,0.042849715,-0.000419481836,-0.0501562795,0.0162860580066667,-0.0125188096448276,-0.459394024631579,-0.54814452325,-0.0410592645,-0.102392162195652,-0.08379844771875,-0.23959651564,-0.443008851251613,-0.366751108243243,-0.517260712611111,-0.646342113945946,-0.568473051872973,-0.613775120216216,-0.427419543761765,-0.444079608764865,-0.479150592757576,-0.776907755609756,-0.85201436375,-0.847766956829268,-0.566475267135135,-0.530346177428571,-0.46048922384375,-0.83516959097561,-0.8685087175,-0.862020600731707,-0.8168937705,-0.792732261052632,-0.4400425823,-0.516694962113514,-0.616383150914286,-0.174043846065217,-0.125973074181961,-0.478612769431373,0.16542558583871,-0.0773687149416667,0.165577814208333,-0.794062115384615,-0.724466579393939,-0.554874249696216,-0.34764355521875,-0.29618872,-0.183291784035714,-0.0737307223333333,-0.0972703586129032,-0.165964723703333,-0.158408819296207,-0.105226328193548,-0.582193808068965,-0.434713496578947,0.132862633461538,-0.171056433636364,-0.377873966357143,-0.335041985012121,-0.617529313648649,-0.644132336147059,-0.586731270540541,-0.83046690475,-0.808552840926829,-0.8682854935,-0.840443573219512,-0.9248737755,-0.64374437375,-0.614960123235294
"SITTING",23,-0.220827091428571,-0.302295642095238,0.1185815147765,0.13343857875,0.13064580228125,-0.0943312571695652,-0.647648337555556,-0.751952286314286,-0.737704354805556,-0.424024324633333,-0.153627261515152,-0.345331613321429,0.0197458126534483,-0.183803482307692,-0.172279206373333,-0.069300233732,-0.101607074083333,-0.382922044333333,-0.528821922657143,0.124546220953571,-0.179739451035714,-0.156489935826087,-0.106104631183871,-0.18603629669697,-0.407250097194444,-0.514593711428571,-0.345853523225806,-0.39135717934375,-0.451932952724138,-0.328782184757576,-0.37023358612,-0.18352597415625,-0.868694495897436,-0.881122988974359,-0.875959145897436,-0.648940766578947,-0.694903905351429,-0.600375587102564,-0.863964762564103,-0.925408752307692,-0.83332288,-0.641456527868421,-0.663509595512821,-0.592537548805556,-0.517315052566667,-0.66115761,-0.0655871717368421,-0.14830955145,-0.4335174616,0.0662416478333333,0.0015148524375,-0.175594111374074,-0.740362160666667,-0.729606571944444,-0.557953628181818,0.143476241666667,-0.00319455871428571,-0.146342678166667,-0.31016829570303,-0.36897574655,-0.386435077309677,-0.01921701044,-0.0238014200666667,-0.542126861290323,-0.572469254724138,0.0893588758361905,-0.202814097519231,-0.156567417285714,-0.122776047142857,-0.375534739823529,-0.3952092093,-0.516128674,-0.882145426410256,-0.848925923076923,-0.870074536666667,-0.846279695384615,-0.838487686410256,-0.735656945526316,-0.407192076666667
"SITTING",24,-0.452854913,-0.20037222125,0.22135745375,0.128225415291875,0.0270219211684091,0.0308534248826087,-0.647444255294118,-0.758949971346154,-0.802856348928571,-0.890127918738,-0.753039268510638,-0.611448698142857,0.221990150937692,0.130114283797674,-0.004831391246875,-0.050229797459375,0.0767435013953488,-0.789463394392157,-0.59671941036,-0.0134694473617647,-0.170505456815789,-0.233620353897436,-0.282936898275,-0.614816964102041,-0.620919770630435,-0.64621302908,-0.746845751020833,-0.649710592958333,-0.621974773640426,-0.676029116111364,-0.513862476740816,-0.577448323934783,-0.975470849285714,-0.9673256625,-0.96076166625,-0.666900427333333,-0.728666936804348,-0.579500087726531,-0.962469394107143,-0.948105520357143,-0.965298448035714,-0.930948458928571,-0.89583371,-0.54777663848,-0.588020992541064,-0.768397817490196,-0.0669063291830509,-0.127206793687302,-0.868721576885246,0.143648543138462,0.0337801038888889,0.0598042319714286,-0.861666170925926,-0.744602892654545,-0.79317101,-0.316031359534884,-0.245037091514286,0.254458602636364,0.0491929641797949,-0.0251668997114286,0.00739586643243243,0.0415854491837838,-0.0521113495945946,-0.712994664958333,-0.674669303115385,0.0548297795972973,-0.375469263095238,-0.476318828214286,-0.463982999454545,-0.61849098190566,-0.732322791846154,-0.740528719705882,-0.96465360125,-0.963213658089286,-0.964593084464286,-0.9743508125,-0.946531979821429,-0.834459077589286,-0.56755879446875
"SITTING",25,-0.3068904476,-0.353460759058824,0.0748538874333333,0.118976229782609,0.0320232305333333,-0.0455698179130435,-0.7369028244,-0.878487248421053,-0.769368465609756,-0.646541671082927,-0.713551632542857,-0.457366409885714,-0.0510124599758621,-0.0365310427586207,0.00916453083703704,-0.0154312169230769,0.00449589015555556,-0.709355896615385,-0.805858632702703,0.174118103338095,0.0135062849666667,-0.110486858033333,-0.160952524603333,-0.432008189933333,-0.37453730603125,-0.356098804828571,-0.430612262735294,-0.586035017672973,-0.582465368945946,-0.527951317729032,-0.361598528357576,-0.371580505342857,-0.913620861756098,-0.921221972439024,-0.909081723902439,-0.731859534307692,-0.648765075,-0.621382319111111,-0.927725248780488,-0.930492209512195,-0.944138744878049,-0.876936085121951,-0.84262900902439,-0.689907593861111,-0.4770784326,-0.687524469205882,-0.142372089186,-0.121850430828302,-0.584588820145833,0.0809495857916667,0.102351500103448,-0.0607867392655172,-0.881618418157895,-0.669506537394737,-0.686862560257143,-0.301170291851852,0.137350145185185,0.11519626052,-0.0458985630566667,-0.0363483162576923,-0.0444800562666667,0.00451230200896551,-0.0801893298918919,-0.712156304924324,-0.7320306505,0.240243685875,-0.236123852488645,-0.304977842386667,-0.3822136162,-0.591705780114286,-0.596879823705882,-0.630951837722222,-0.950495313170732,-0.913121057292683,-0.937258261219512,-0.933675792439024,-0.950442321707317,-0.84875914225,-0.4033764484375
"SITTING",26,-0.0477922070588235,0.0027562389375,0.152623715,-0.0104496462777778,0.0512818327,0.0963000665882353,-0.668018513137255,-0.740569499622642,-0.892949086296296,-0.749414540980392,-0.710842902244898,-0.69465339826087,0.0463044311388889,-0.0183876527948718,-0.0532909966153846,-0.0122780328625,-0.0808295555439024,-0.7579152902,-0.798448191489362,0.0291174761724138,-0.0839023776044444,-0.113924104199744,-0.235999307936667,-0.469087895170732,-0.345103997642857,-0.267567061075,-0.532744330543478,-0.569847757714286,-0.58080483812766,-0.406400969429333,-0.384339387143659,-0.273963196595652,-0.921039575740741,-0.926858432037037,-0.940727171296296,-0.658035934615385,-0.625720837,-0.56608064423913,-0.91037846537037,-0.933534712222222,-0.891596218148148,-0.769897176851852,-0.772072922962963,-0.46399081248913,-0.327134037,-0.625806162941177,-0.0333814318732787,-0.0794199489898551,-0.519707870174603,0.0119627646,0.05657731505,0.001033681,-0.896595805471698,-0.840478210407407,-0.755658720795918,-0.557926808153846,-0.0193934893870968,0.3435272488125,-0.0173907446194872,-0.0594747839285714,-0.113647193821033,0.00309898432142857,-0.0874733406764706,-0.677413610612245,-0.667355193333333,0.157810837764706,-0.329040262726087,-0.384756538288889,-0.48401243130625,-0.568222248804348,-0.583002525875,-0.64481093418125,-0.942972376481481,-0.938344525185185,-0.947152642592593,-0.925713087222222,-0.891426511851852,-0.757062768888889,-0.297110959047826
"SITTING",27,-0.3786883281875,-0.120925573842105,0.128583241318182,0.103787961914286,0.0888535997435897,0.0533841387777778,-0.451398269259259,-0.618778978411765,-0.549259520980769,-0.53408521305,-0.1889397202,-0.0396007893714286,0.116162807472973,0.0203379024461538,0.119457861810811,0.0748838714514286,-0.036206072262,-0.547683848136111,-0.571669151146341,0.00594859610714286,-0.106682525754167,-0.0146201019257143,-0.275195667575758,-0.266486237117647,-0.201764240106452,-0.151145813866667,-0.477572629057143,-0.500899769921053,-0.542617304666667,-0.24222248853125,-0.172429419611111,-0.3344298205875,-0.74283359795,-0.688929500261905,-0.731150111170732,-0.468858097857143,-0.328734627871795,-0.378393812837838,-0.761972285268293,-0.738702115813954,-0.790429595097561,-0.706661461302326,-0.702649432581395,-0.413896621829268,-0.45294082923641,-0.672357420589744,-0.109399366900018,-0.113486816266361,-0.470949501417544,0.0881057583714286,0.0375396919044444,-0.070307396690625,-0.582379346875,-0.3288507383125,-0.375190017816327,0.120213821954545,0.221730884214286,0.412098646072973,0.037489486,0.0102485991424242,-0.0192030279782609,0.0957906698029412,0.0212798640882353,-0.361646974,-0.497183966334146,0.0247181393378378,-0.27285190540625,-0.348008792820513,-0.465218136628571,-0.605048178048205,-0.538050186666667,-0.606496686736842,-0.708370149285714,-0.769456333684211,-0.676027163259524,-0.73932488472093,-0.715800509976744,-0.720299357395349,-0.459358867952381
"SITTING",28,-0.30117918,-0.210600095555556,0.226617655925373,0.162123252136364,-0.05232333039,0.0587958844588235,-0.890420032881356,-0.817162410655738,-0.780189280847458,-0.800081057634615,-0.574037308888889,-0.0551549515428571,-0.00970978126756757,-0.0120679560869565,-0.145642581560976,-0.00805584106190477,-0.255426955191489,-0.476230318636364,-0.729667223816667,0.053136694127907,-0.470678149413208,-0.563184339481481,-0.665796917875,-0.57547799506,-0.54259200687037,-0.628754726563636,-0.768768963483333,-0.894851840517241,-0.871133987901639,-0.427811695042553,-0.316566885306,-0.476737717148718,-0.978386678360656,-0.983225070983607,-0.977788422622951,-0.530430134924528,-0.5349238235,-0.499464475841887,-0.983479984918033,-0.975488729180328,-0.937843582131148,-0.773983599721311,-0.744434059305085,-0.612978499581132,-0.65693029418,-0.857461356563636,-0.0302359276061538,-0.119725745532308,-0.898653240707812,0.0778416561465116,-0.00367281084390244,0.0256866967025,-0.715599304655738,-0.744594649795918,-0.371108867088889,0.476937809142857,0.630402626875,0.61467903325,-0.0730007567150943,-0.232268447958444,-0.20622474125,-0.0574026059667442,-0.176867023545455,-0.16895970372093,-0.655760827672727,0.001187989775,-0.756185579150943,-0.684457157821429,-0.72222892412963,-0.917469776779661,-0.924023527033898,-0.911599674833333,-0.973841048360656,-0.981389631147541,-0.980332384754098,-0.982969994262295,-0.951996322622951,-0.738352949566667,-0.642339433545455
"SITTING",29,-0.478007114384615,-0.21111457375,0.182377206296296,-0.147653221993333,0.03751051078,-0.0471999603125,-0.361635586382353,-0.573945153384615,-0.726675491575,-0.643710972117949,-0.735106781885714,-0.520448914,0.0886395316147059,-0.0342543086345455,0.0976370742142857,0.00219087525925926,-0.00574033020833333,-0.7173033465,-0.5984259365,-0.0207375202666667,-0.0628609702962963,-0.1362570604375,-0.2373696894,-0.470197605096774,-0.407155577189189,-0.427951603527778,-0.294626899166667,-0.427201718736585,-0.564852903675,-0.464281886868421,-0.394586408970588,-0.25984273407027,-0.890420730487805,-0.80706002255814,-0.84647181,-0.594608970655,-0.59101561725,-0.579073756534884,-0.713656349285714,-0.823112231428571,-0.833986457465116,-0.835331158086047,-0.740956471906977,-0.565686568205128,-0.548885570105263,-0.772451553333333,-0.0743791578547647,-0.180795030231667,-0.628361018685714,0.0267767337083333,-0.0792026465,0.0411320288780488,-0.81059713902439,-0.83366015051282,-0.726172835952381,-0.417078742285714,0.0708090723448276,0.214502007325,-0.0266475720970968,-0.0120774985821429,0.00818820221212121,-0.0405023293125,0.0852694604766667,-0.556794758325714,-0.698591463157895,0.0384546042751852,-0.208707522911765,-0.376990861793103,-0.307909191117647,-0.6086682716,-0.737054313543902,-0.722010708333333,-0.834702950487805,-0.814968930714286,-0.826428536902439,-0.8306867152,-0.866721215116279,-0.720899170809524,-0.596853004148718
"SITTING",30,-0.253050254,-0.360410788454545,0.153892215859649,0.0343480621114286,0.033416216,-0.0170143868137931,-0.843395888536585,-0.70882761686087,-0.808274433076923,-0.367122141378378,-0.232296255818182,0.0813012016666667,0.00805015827666667,0.0318484403030303,-0.0844257075757576,-0.0343380766333333,-0.156273881464103,-0.353723378694444,-0.618084814073171,0.0379283876311111,-0.484532407944444,-0.542341866702439,-0.6211691326,-0.475936474121951,-0.510664762025,-0.522067778305263,-0.772664966086957,-0.834230742954545,-0.786328007425532,-0.243638040157895,-0.2565116064,-0.21634910032,-0.879859872680851,-0.86447830835,-0.869912184154583,-0.491787894463415,-0.420505824153846,-0.415971632840952,-0.856388347446808,-0.916926327083333,-0.911593538723404,-0.801190168085106,-0.756263993463192,-0.574313791521739,-0.681022031565909,-0.895961492826087,-0.0875631473363636,-0.130123068949123,-0.784140900195918,0.0218178396944444,-0.00910406616083333,-0.0403591110108108,-0.38412207675,-0.380387426944444,-0.286752222823529,0.194632294344828,0.337180830533333,0.0588249805857143,-0.144383535635897,-0.316268436216216,-0.3957952870225,0.0478728013664706,-0.201375334022727,-0.207826994242424,-0.413695553011905,0.0948192738766667,-0.664489680536585,-0.625665439904762,-0.617496060219512,-0.864433564468085,-0.869868973782609,-0.840325072382979,-0.9018216875,-0.913606780416667,-0.905128592291667,-0.875106338234043,-0.908924163125,-0.653527963914894,-0.699660378466667
"STANDING",1,-0.0224224497142857,-0.178986820909091,0.209025544217391,0.0372678674814815,0.097306096375,0.0625323100740741,-0.964280884358974,-0.967715421842105,-0.893218907368421,-0.704729452941177,-0.5026322947,-0.122663102142857,0.0770824822357143,0.018988815037037,0.029427346736,0.101040330945714,0.0383846136291667,-0.775984736666667,-0.843199484166667,0.131179743787273,-0.006621981392,-0.0784528251785714,-0.17674471175,-0.576477493352941,-0.45341322759375,-0.293844577068965,-0.541924875861111,-0.639918884405405,-0.6829099742,-0.490469667064516,-0.337464250675172,-0.300966011428571,-0.921683903076923,-0.910025967948718,-0.936669382820513,-0.496758433611111,-0.499530700272727,-0.44267126753125,-0.91038048,-0.917796284615385,-0.938477848717949,-0.801242984102564,-0.795015379447368,-0.376000858611111,-0.295185681575758,-0.758089229971429,-0.0627042058734694,-0.140865581744681,-0.633354283784314,0.0707932483695652,0.0635506601833333,0.038656929852,-0.802943068351351,-0.7412582775,-0.401676159540625,0.00688585,0.442630220363636,0.303934196290909,0.0331767103225806,-0.0149041037407407,0.0101876302424138,-0.132713975703704,-0.01892437425,-0.661177803333333,-0.769757142105263,0.156870699391304,-0.181543315777778,-0.281140105305714,-0.466930306625,-0.674360674,-0.743667062735294,-0.731391984486486,-0.928418858974359,-0.938260490512821,-0.920159659487179,-0.911546288461539,-0.932613722307692,-0.788435011051282,-0.3399272588125
"STANDING",2,-0.227579679516667,-0.285569574571429,0.22134862274,0.041170107325,-0.0375489465,-0.07055397608,-0.627651152,-0.643599594117647,-0.734233632378378,-0.790310990012121,-0.682862955060606,-0.515709060638235,0.0519490758695652,0.096710981334,0.0297119007588462,-0.108686021853125,0.028838837175,-0.69687723534375,-0.657891234142857,-0.186880460272727,-0.183395427021053,0.00803805901785714,-0.130896901782609,-0.477442560202703,-0.6063741986,-0.475519422139286,-0.489429143393939,-0.5127455301875,-0.535326582705882,-0.553666177908824,-0.5250553691875,-0.386419069496774,-0.809824810512821,-0.918096791756757,-0.838442596,-0.713939676486486,-0.725941299,-0.513332382179487,-0.842000732972973,-0.803009967567568,-0.846368298378378,-0.799406429333333,-0.775840854615385,-0.52993649172973,-0.579186118826857,-0.751615533342105,-0.100419960214583,-0.1778985475,-0.607239678416279,-0.0266518755484849,-0.00611186240625,-0.009902372896375,-0.806284502432432,-0.780145116315789,-0.779028671111111,-0.561600773866562,-0.42272783308,-0.0550877527142857,0.00360118442142857,0.05612941195,0.0461330808796667,-0.125484623086957,0.0449017503870968,-0.662990596352941,-0.585690797694444,-0.0746769494827586,-0.149434731464286,-0.2784200833,-0.362300031633333,-0.597057848226471,-0.618234957176667,-0.663566612055556,-0.829156939552632,-0.838542839459459,-0.849582604324324,-0.844071505,-0.800900828421053,-0.797282762263158,-0.584278933529412
